Symbol,Total ESG Risk score,Environment Risk Score,Social Risk Score,Governance Risk Score,Text Chunk
AAPL,17.2,0.5,7.4,9.4,apple roadmap design and materials designing products and manufacturing processes to be less carbon intensive through thoughtful material selection increased material efficiency greater product energy efficiency the use of recycled and renewable materials in our products and packaging and enhanced material recovery read more on page carbon removal in parallel with our emissions reduction efforts scaling up investments in carbon removal projects including nature based solutions that can protect and restore ecosystems worldwide read more on page emissions reduction remaining footprint electricity increasing energy efficiency at our facilities and transitioning the electricity throughout our entire value chain including manufacturing and our customers product use to percent clean electricity by read more on page direct ghg emissions reducing direct greenhouse gas emissions across our facilities and supply chain through process innovation emissions abatement and shifting away from fossil fuels read more on page
AAPL,17.2,0.5,7.4,9.4,we accelerated our progress with our transition to sourcing percent renewable electricity for our offices retail stores and data centers in and in we achieved carbon neutrality for our corporate emissions which we ve maintained annually decarbonizing our supply chain is a crucial component of our efforts we re driving progress by expanding our suppliers sourcing of renewable energy and increasing the use of recycled and renewable materials in manufacturing our products our initiatives emphasize achieving emissions reductions before applying high quality nature based credits our goal is consistent with the intergovernmental panel on climate change s ipcc recommendation for global carbon neutrality we re also committed to working toward reaching a percent reduction in emissions from our baseline by achieving deep decarbonization will require a collective global effort across industries and economies
AAPL,17.2,0.5,7.4,9.4,achieving deep decarbonization will require a collective global effort across industries and economies and while reaching a percent reduction in emissions is outside apple s or any one company s control we re committed to taking actions that support this goal to catalyze change beyond our footprint we re engaging with stakeholders and communities to identify opportunities to expand the use of recycled materials and renewable energy for more details read our engagement and advocacy section engagement and advocacyintroduction contents appendixgreen bond impact reportdata environmental progress reportenvironmental initiatives
A,13.6,1.1,6.4,6.1,environmental progress report covering fiscal year last updated october behind every apple product is a plan for the future
A,13.6,1.1,6.4,6.1,contents introduction letter from lisa jackson report highlights our environmental strategy goals climate change goals and progress our approach low carbon design energy efficiency clean electricity direct emissions abatement carbon removal resources goals and progress our approach materials water zero waste smarter chemistry goals and progress our approach mapping and engagement assessment and management innovation engagement and advocacy our approach listening achieving change together supporting communities appendix a environmental data b corporate facilities energy supplement c supplier clean energy program supplement d assurance and review statements e environment health and safety policy f iso certification report notes end notescover photo
A,13.6,1.1,6.4,6.1,our goal is for all apple products to have net zero carbon impact by environmental progress report
A,13.6,1.1,6.4,6.1,reflections apple is on a journey to in we reached carbon neutral for our corporate operations but we always knew we could do more so we set an even more ambitious goal to make our products carbon neutral by across our entire supply chain and the lifetime energy use of our customers devices t eams across apple quickly got to work and thanks to their innovations we ve made extraordinary progress in this year s report you ll find the most detailed portrait yet of where we are today and where we re headed here s the big picture since we ve reduced our emissions by over percent we did it while reaching more apple users than ever before and in doing so we demonstrated that the choice between a thriving business and a thriving planet is a false one this was also the year we called on our suppliers to accelerate their work to address their emissions
A,13.6,1.1,6.4,6.1,this was also the year we called on our suppliers to accelerate their work to address their emissions we ve sent a clear message that the companies who manufacture our products must decarbonize their entire apple footprint by including the use of percent renewable electricity and today over of our suppliers accounting for over percent of apple s direct manufacturing spend are a part of our supplier clean energy program we share our progress and our goals because transparency and accountability are two sides of the same coin we do the work and we show our work because we want to be the ripple in the pond that creates a broader change this year we ve also made it easier to understand the carbon impact of your apple devices and the extraordinary steps we re taking to reduce their emissions
A,13.6,1.1,6.4,6.1,this year we ve also made it easier to understand the carbon impact of your apple devices and the extraordinary steps we re taking to reduce their emissions in our product environment reports you can learn about recycled gold in your iphone the energy demands of your ipad and the packaging around your mac we re transforming so many aspects of the way we make our technology and with our product environment reports you ll see where we ve made progress and where the hard work remains one thing is clear we re closer than ever to the day you can hold your apple device and be confident in the knowledge that it has net zero carbon impact there are few companies that can make that claim let alone ones that set our high standards and transparently show their progress along the way as we move closer to our goals we ve continued to push the pace by bringing new clean energy online to power our supply chain
A,13.6,1.1,6.4,6.1,as we move closer to our goals we ve continued to push the pace by bringing new clean energy online to power our supply chain and we re investing in a growing number of renewable energy projects to balance the electricity our customers use to charge their devices recycled materials are also a key focus of our innovations and another way we re driving down our emissions t oday about percent of the materials in our products are from recycled or renewable sources our goal is to one day reach percent and to end our reliance on mining altogether where we continue to extract materials we maintain the highest standards in our due diligence and respect for human rights and we re accelerating our work with new goals to use percent recycled cobalt tin gold and rare earth elements in key components by
A,13.6,1.1,6.4,6.1,and we re accelerating our work with new goals to use percent recycled cobalt tin gold and rare earth elements in key components by the strides we re making play a huge role in driving down our emissions even further reducing our reliance on energy intensive mining smelting and refining we ll keep pursuing creative ways to reduce our footprint and only use high quality carbon offsets to balance emissions we can t zero out that s why we launched the restore fund which aims to help businesses invest in high quality nature based solutions that restore the forests wetlands and grasslands that remove carbon from our atmosphere equity remains a central focus of our investments in clean energy and green technology we continue to grow our impact accelerator which invests in the next generation of innovative diverse entrepreneurs in fields like clean energy recycling and green chemistry
A,13.6,1.1,6.4,6.1,we continue to grow our impact accelerator which invests in the next generation of innovative diverse entrepreneurs in fields like clean energy recycling and green chemistry we ve also expanded our power for impact program which brings renewable projects to communities around the world from neighborhoods in rural south africa to underresourced schools in the philippines we believe the best way to fight climate change is to engage communities on their front lines and every day we put the action to those words i ve worn a few different hats over my career including as administrator of the u s environmental protection agency and leading this work at apple it s taught me that tackling climate change is possible only when we bring government industry and communities together we have to meet a global challenge with global solutions solutions that center on people i have so many talented passionate colleagues who share in this mission
A,13.6,1.1,6.4,6.1,we have to meet a global challenge with global solutions solutions that center on people i have so many talented passionate colleagues who share in this mission thanks to their tireless work we ve hurdled barriers that once seemed impossible to clear we have no illusions about the challenges ahead but whatever comes we ll keep marching forward apple is on a journey and we ll share the road with as many people as we can we hope you ll join us lisa jackson lisa jackson vice president environment policy social initiatives environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
A,13.6,1.1,6.4,6.1,report highlights carbon neutral for corporate emissions since april we ve achieved carbon neutrality for our corporate emissions by sourcing percent renewable electricity for apple facilities implementing energy efficiency and securing high quality carbon offsets for remaining emissions while corporate emissions represent only a small portion of our overall emissions this is an important step toward our broader goal of achieving carbon neutrality for all our products read more on page reduced value chain emissions by over percent we reduced our overall emissions across scopes and by over percent compared with our baseline year we avoided over million metric tons of emissions through reduction initiatives like transitioning our supply chain to renewable electricity and sourcing recycled content for our products read more on page
A,13.6,1.1,6.4,6.1,read more on page called on apple suppliers to decarbonize in october we urged our worldwide supply chain to decarbonize their entire apple related footprint by including their scope and emissions associated with apple production we also communicated that progress toward these goals will be a crucial part of the criteria we consider when awarding future business read more on page increased our use of recycled materials we re making progress toward our goal of transitioning to percent recycled and renewable materials in our products
A,13.6,1.1,6.4,6.1,read more on page increased our use of recycled materials we re making progress toward our goal of transitioning to percent recycled and renewable materials in our products in percent of the materials we shipped in apple products came from recycled sources including recycled aluminum rare earth elements tin cobalt gold tungsten steel brass copper and plastic read more on page introduced our comprehensive water strategy this year we ve evolved our existing water stewardship strategy into a holistic enterprise wide approach that addresses water availability quality and equity our five pillar approach is grounded in understanding the local conditions of the watersheds in which we operate read more on page
A,13.6,1.1,6.4,6.1,our five pillar approach is grounded in understanding the local conditions of the watersheds in which we operate read more on page reduced plastic content in packaging in plastics accounted for only percent of our packaging down from percent in marking significant progress toward our goal to eliminate plastics from our packaging by read more on page drove the creation of a new standard for green cleaners in apple continued to serve as chair of the green cleaners for electronics manufacturing task group along with more than industry partners and submitted the draft version of ipc standard for green cleaners used in electronics manufacturing for public review
A,13.6,1.1,6.4,6.1,this new standard will help suppliers across the electronics supply chain select cleaners that are safer for employees and the environment read more on page received the impact award from the gc the green chemistry commerce council awarded apple the impact award for our commitment to sustainable chemistry and the transparency we ve demonstrated in our smarter chemistry goals and progress read more on page advanced the impact accelerator apple welcomed the second cohort of black hispanic latinx and indigenous owned businesses on the cutting edge of green technology and clean energy to participate in apple s impact accelerator a unique program designed to expand opportunities within apple s supply chain and beyond read more on page
A,13.6,1.1,6.4,6.1,read more on page committed an additional million to nature based projects in apple announced a commitment of additional funds up to million to expand the restore fund to be managed by climate asset management a joint venture between hsbc asset management and pollination the new investment will broaden the portfolio of nature based projects including agricultural and agroforestry projects that scale up carbon removal while aiming to achieve a financial return on investment read more on page throughout we ve achieved progress across our environmental goals as an organization our employees suppliers industry partners and other stakeholders have each played an integral role in helping us to reduce our impact create equitable solutions and drive broader change across industries and our communities these efforts have yielded positive results across our business
A,13.6,1.1,6.4,6.1,these efforts have yielded positive results across our business and where we ve encountered challenges we ve also identified opportunities to continue to make a difference environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
A,13.6,1.1,6.4,6.1,our environmental strategy the environmental challenges we face today are significant and we re responding with urgency and innovation we approach our work by focusing on fundamental questions what matters most and where can we make the greatest impact these questions and the data underlying their answers guide our work across our strategic pillars of climate change resources and smarter chemistry we know we re not alone in working to reduce our environmental footprint so we re engaging with others to support our efforts and find opportunities to move our industries forward climate change we re already carbon neutral for our corporate operations and we ve set a goal to become carbon neutral for our entire product footprint by we plan to get there by reducing our emissions by percent compared with then investing in high quality carbon removal solutions for the remaining emissions
A,13.6,1.1,6.4,6.1,we plan to get there by reducing our emissions by percent compared with then investing in high quality carbon removal solutions for the remaining emissions low carbon design energ y efficiency clean electricity direct emissions abatement carbon removal resources we aim to make durable long lasting products and packaging using only recycled or renewable materials as well as enhance material recovery at the same time we re committed to stewarding water resources and sending zero waste to landfill materials water zero waste smarter chemistr y through chemistry innovation and rigorous controls we design our products to be safe for anyone who assembles uses or recycles them and to be better for the environment
A,13.6,1.1,6.4,6.1,mapping and engagement assessment and management innovation engagement and advocacy engaging with others from industry partnerships to policy advocacy is integral to advancing our environmental work and to achieving an even greater impact that considers communities around the world we learn from feedback and we work with partners to influence change in our industries and we re transparent about our challenges and achievements to inspire others to take their own action environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
A,13.6,1.1,6.4,6.1,goals we create products and services to enrich the lives of our customers and we strive to do so in a way that sustains the ecosystems and resources that we all depend on setting ambitious goals is essential to this to drive the innovation and collaboration that make change possible and to be transparent about and accountable for our progress
A,13.6,1.1,6.4,6.1,setting ambitious goals is essential to this to drive the innovation and collaboration that make change possible and to be transparent about and accountable for our progress climate change achieve carbon neutrality for our entire carbon footprint by and reach our emissions reduction target create all products with net zero carbon impact by transition our entire product value chain including manufacturing and product use to percent clean electricity by resources use only recycled and renewable materials in our products and packaging and enhance material recovery eliminate plastics in our packaging by reduce water impacts in the manufacturing of our products use of our services and operation of our facilities eliminate waste sent to landfill from our corporate facilities and our suppliers highlight we ve reduced the emissions across our value chain by over percent since
A,13.6,1.1,6.4,6.1,highlight percent of all materials shipped in products in came from recycled sources smarter chemistr y drive comprehensive reporting of the chemicals used in our supply chain to make our products integrate smarter chemistry innovation into the way we design and build our products avoid exposure to chemicals that could be harmful to human health or the environment highlight we ve made new commitments to phase out pfas from our products and manufacturing processes environmental progress report climate change resources smarter chemistry engagement and advocacy appendixintroduction
A,13.6,1.1,6.4,6.1,climate change we aim to make all our products carbon neutral by environmental progress report resources smarter chemistry engagement and advocacy appendixintroduction climate change
A,13.6,1.1,6.4,6.1,goals and progress key achieved ongoing not achieved highlight achieved carbon neutrality since april by implementing energy efficiency initiatives sourcing percent renewable electricity for apple facilities and securing carbon offsets for the remaining corporate emissions highlight over percent emissions reduction since across our value chain goal become carbon neutral for our corporate operations goal achieve carbon neutrality for our entire carbon footprint including products by reducing related emissions by percent compared with goal transition our entire product value chain including manufacturing and product use to percent clean electricity by
A,13.6,1.1,6.4,6.1,goal transition our entire product value chain including manufacturing and product use to percent clean electricity by goal goal highlight as of march over suppliers have committed to transitioning to percent renewable electricity for their apple production with over percent of apple s direct spend for materials manufacturing and assembly of our products worldwide included in those commitments environmental progress report resources smarter chemistry engagement and advocacy appendixintroduction climate change
A,13.6,1.1,6.4,6.1,climate change continues to define the world around us in ways that impact our daily lives shifting weather patterns threaten the food we eat widespread wildfires and flooding devastate the communities we live in and the ecosystems we depend on these dangers are felt around the globe and are developing at an unprecedented pace the stakes are fundamental human rights like life health food and an adequate standard of living face grave risks disproportionately affecting low income and historically marginalized communities the worst and potentially irreversible impacts of climate change can be prevented with global comprehensive and immediate action as a large global company we believe it s our responsibility to take strong decisive and inclusive steps to mitigate our impact on the climate
A,13.6,1.1,6.4,6.1,as a large global company we believe it s our responsibility to take strong decisive and inclusive steps to mitigate our impact on the climate we ve committed to achieving carbon neutrality across our entire value chain by reducing emissions by percent compared with and balancing the residual emissions with high quality carbon removal this means that our goal to be carbon neutral also extends to all our products this goal is more aggressive than the intergovernmental panel on climate change s recommendation for global carbon neutrality within years apple is also committed to working toward reaching a percent reduction in emissions from our baseline by attaining this deep decarbonization target will require a different focus and a collective global effort entire industries and economies must decarbonize
A,13.6,1.1,6.4,6.1,attaining this deep decarbonization target will require a different focus and a collective global effort entire industries and economies must decarbonize and while reaching a percent reduction in emissions is outside apple s or any one company s control apple is committed to supporting action as part of this global shift to push for better policies invest in new technological innovations and engage in new and expanded partnerships both public and private our goals are ambitious and they come with many challenges but we ve already made progress by cutting emissions across our value chain by over percent since we began by making the transition to sourcing percent renewable electricity at our offices retail stores and data centers which we achieved in
A,13.6,1.1,6.4,6.1,we began by making the transition to sourcing percent renewable electricity at our offices retail stores and data centers which we achieved in and in we achieved carbon neutrality for our corporate emissions our philosophy for achieving carbon neutrality follows these principles calculate our footprint across our value chain our responsibility extends beyond our direct operations to our product related emissions that s why we model our emissions across the entire life cycle of our products including the sourcing of raw materials manufacturing shipping product use and end of life processing we use the results of our detailed carbon accounting to adjust our climate roadmap which lays out our plan to become carbon neutral set ambitious targets our plan to reach carbon neutrality by centers around our strategy to reduce emissions by percent relative to our carbon footprint
A,13.6,1.1,6.4,6.1,set ambitious targets our plan to reach carbon neutrality by centers around our strategy to reduce emissions by percent relative to our carbon footprint this reduction aligns with what current climate science shows is necessary to limit warming to c we plan to invest in high quality carbon removal projects to address the remaining emissions prioritizing nature based solutions and by focusing on emissions reduction we re tackling the transformative work of making low carbon products match solutions to sources for each activity within our value chain we seek out decarbonization actions that tie to the source of those emissions for example we ll look to reduce emissions from electricity by using renewable or low carbon electricity and decrease emissions from transportation by using alternative fuels and lower carbon modes of transport by matching solutions to carbon sources we ll do our part to help decarbonize the economy
A,13.6,1.1,6.4,6.1,by matching solutions to carbon sources we ll do our part to help decarbonize the economy make environmental progress good for our business we re proving every day that there doesn t need to be a trade off between what s good for the planet and what s good for business this means that we seek out climate solutions that are cost competitive offer a financial return benefit our customers or achieve more than one of these outcomes for example we re working with investment managers who are creating investment funds for clean energy and nature based carbon removal solutions which aim to deliver both environmental benefits and financial returns and when we design products to be energy efficient and use recycled content we view these as product features that add value for our customers
A,13.6,1.1,6.4,6.1,and when we design products to be energy efficient and use recycled content we view these as product features that add value for our customers by underpinning our climate strategy with strong business principles and innovation we aim to harness the power of markets to replicate our solutions at scale creating the impact necessary to meet global reduction targets our approach b we ve issued billion in green bonds to model how businesses can drive investments to reduce global emissions in our latest annual green bond impact report we share progress on the projects funded in read our latest annual green bond impact report pdf environmental progress report resources smarter chemistry engagement and advocacy appendixintroduction climate change
A,13.6,1.1,6.4,6.1,explore all solutions reaching our carbon goal will require scaling proven solutions that are available today as well as exploring the solutions of the future this includes facilitating the development of new technologies like direct carbon free aluminum smelting adopting novel financial approaches such as the apple restore fund advancing policies that support a low carbon economy and continuing to invest in research and development to enable decarbonizing our products by be open we re committed to disclosing our carbon footprint as well as our climate strategy and progress by sharing our approach we aim to send clear signals to others and invite them to work with us we also hope to empower our peers in their pursuit of carbon neutrality and engage investors through financing options such as green bonds this means sharing both challenges and successes
A,13.6,1.1,6.4,6.1,we also hope to empower our peers in their pursuit of carbon neutrality and engage investors through financing options such as green bonds this means sharing both challenges and successes our annual environmental progress reports as well as our response to the global disclosure nonprofit cdp provide details on our progress support underrepresented communities low income and historically marginalized communities too often bear the brunt of the effects of climate change so we re pursuing ways to directly support these communities in our climate program like with the apple impact accelerator which aims to bolster equity and foster opportunity for black hispanic latinx and indigenous owned businesses in the environmental sector we re advocating for greater access to clean energy and we re investing in renewable energy projects in emerging markets and our carbon removal projects often benefit the livelihoods of local and indigenous communities
A,13.6,1.1,6.4,6.1,and our carbon removal projects often benefit the livelihoods of local and indigenous communities our year climate roadmap addresses apple s carbon footprint through five pillars low carbon design energ y efficiency clean electricity direct emissions abatement carbon removal design products and manufacturing processes to be less carbon intensive through thoughtful material selection increased material efficiency and greater product energy efficiency increase energy efficiency at our facilities and in our supply chain by finding opportunities to reduce energy use such as retrofitting outdated or inefficient equipment and systems transition our entire product value chain including manufacturing and our customers use of our products to percent clean electricity by reduce direct greenhouse gas emissions in our facilities and our supply chain through process innovation emissions abatement and moving away from fossil fuels
A,13.6,1.1,6.4,6.1,in parallel with our emissions reduction efforts scale up investments in carbon removal projects including nature based solutions that protect and restore ecosystems around the world percent emissions reduction percent of footprint environmental progress report resources smarter chemistry engagement and advocacy appendixintroduction climate change
A,13.6,1.1,6.4,6.1,covering fiscal year environmental progress report
A,13.6,1.1,6.4,6.1,contents introduction reflections from lisa jackson report highlights goals and progress environmental initiatives apple apple journey approach design and materials electricity direct ghg emissions carbon removal resources approach product longevity material recovery water zero waste smarter chemistry approach mapping assessment innovation engagement and advocacy approach listening to a range of voices achieving change together supporting communities worldwide data greenhouse gas emissions high quality carbon credits carbon footprint by product energy resources normalizing factors green bond impact report apple s green bonds cumulative allocation green bond featured projects sustainalytics annual review ernst young llp use of proceeds examination appendix a corporate facilities energy supplement b apple s life cycle assessment methodology c assurance and review statements d carbon neutral certificates e environment health and safety policy f iso certification report notes end notes engagement and advocacyenvironmental initiativesintroduction appendixgreen bond impact reportdata environmental progress reportcontents
A,13.6,1.1,6.4,6.1,reflections at apple we are constantly innovating to make the world s best technology while reducing our impact on the environment that means taking urgent steps to fight climate change and working collaboratively with our suppliers and local communities every year teams across our company find new and innovative ways to make our technology better for people and the planet that progress has brought us closer than ever to apple our goal to become carbon neutral for our global footprint including our supply chain and the energy our customers use to power their devices thanks to these efforts i m proud to share that apple has now cut our overall emissions by more than percent since this report covers the work that makes a milestone like that possible it describes in detail how we continue to dramatically reduce our climate impact while helping accelerate a global transition toward recycled materials and renewable energy
A,13.6,1.1,6.4,6.1,it describes in detail how we continue to dramatically reduce our climate impact while helping accelerate a global transition toward recycled materials and renewable energy since we ve powered every apple facility with renewable energy including our offices retail stores and data centers that progress is quickly making its way across our global supply chain and today our suppliers now support more than gigawatts of clean energy around the world but our commitment doesn t end there we re also investing in clean energy projects to match the energy our customers use to charge their devices and with our power for impact program we ve launched renewable energy projects in countries including the philippines thailand and south africa by expanding access to safe reliable electricity we can protect the planet and support the communities most significantly impacted by climate change
A,13.6,1.1,6.4,6.1,by expanding access to safe reliable electricity we can protect the planet and support the communities most significantly impacted by climate change to drive down carbon emissions even further we re using more recycled materials than ever before we now use percent recycled rare earth elements in the magnets across our products we ve also continued to scale the use of recycled materials like tungsten aluminum cobalt gold and lithium and we ve done all that while making our products even more durable and easy to repair because technology that lasts longer is better for the environment and our customers wallets it is amazing to see this progress come together in a single product in october we unveiled our latest carbon neutral product mac mini which is made with more than percent recycled content and manufactured with electricity exclusively sourced from renewable energy
A,13.6,1.1,6.4,6.1,that s helped reduce the carbon footprint of mac mini by percent from our business as usual scenario and to balance the remaining emissions that can t be avoided we invest in high quality nature based projects that reduce carbon in the atmosphere these projects are helping restore ecosystems around the world last year i visited an area of the atlantic forest in brazil that was fully deforested not long ago thanks to the restore fund we launched with our partners it s now a flourishing working forest filled with native tree species that could have been lost forever it was a powerful reminder that with dedication and effort we can bring new life to once thriving habitats at apple we ve always believed that innovation is a powerful force for progress so we ll continue to do our part to protect the planet and to build a better future for generations to come
A,13.6,1.1,6.4,6.1,at apple we ve always believed that innovation is a powerful force for progress so we ll continue to do our part to protect the planet and to build a better future for generations to come lisa jackson vp environment policy and social initiatives engagement and advocacyenvironmental initiativescontents appendixgreen bond impact reportdata environmental progress reportintroduction
A,13.6,1.1,6.4,6.1,report highlights reduced our overall ghg emissions by more than percent we reduced our gross greenhouse gas ghg emissions across scopes and by more than percent compared with our baseline year not including offsets in that same time period revenue grew by more than percent we estimate that we ve avoided million metric tons of emissions this year through reduction efforts like transitioning our supply chain to renewable electricity and sourcing recycled content read more on page launched the first carbon neutral mac in october we announced the carbon neutral mac mini made with over percent recycled content the electricity used to manufacture mac mini is sourced from percent renewable energy we ve also invested in clean energy projects worldwide to address product use and prioritized lower carbon shipping modes to reduce emissions
A,13.6,1.1,6.4,6.1,we ve also invested in clean energy projects worldwide to address product use and prioritized lower carbon shipping modes to reduce emissions these actions have reduced the carbon footprint of mac mini by over percent from a business as usual scenario to offset the remaining emissions we apply high quality carbon credits from nature based projects read more on page increased our use of recycled materials we re making steady progress on our journey toward using only recycled or renewable materials in our products in approximately percent of tungsten percent of aluminum percent of lithium and percent of gold and percent of cobalt in our products came from recycled sources in percent of the materials we shipped in apple products by weight came from recycled sources read more on page enhanced repairability features in we introduced design and software features to improve device repairability
A,13.6,1.1,6.4,6.1,enhanced repairability features in we introduced design and software features to improve device repairability the iphone debuted a new faster process for removing the battery from the enclosure using low voltage electricity we ve improved support for third party parts used in repair and repair assistant launched with ios allows customers and repair professionals to configure new and used apple parts directly on the device read more on page expanded the use of recycled rare earth elements across our products we now use percent recycled rare earth elements in all magnets of our products in more than percent of the total rare earth elements that we shipped in products came from certified recycled sources up from percent in read more on page engagement and advocacyenvironmental initiativescontents appendixgreen bond impact reportdata environmental progress reportintroduction
A,13.6,1.1,6.4,6.1,goals and progress replenish all of our corporate freshwater withdrawals in high stress locations by remove plastics from our packaging by the end of target achieve carbon neutrality for our entire carbon footprint by reducing related greenhouse gas emissions by percent compared with become carbon neutral for our corporate operations
A,13.6,1.1,6.4,6.1,target baseline maintained target recycled gold target recycled tin target recycled cobalt target emissions materials resources read more on our approach to carbon neutrality read more on our apple goal transition to percent recycled cobalt tin gold and rare earth elements in select components and applications by the end of gold plating in all apple designed rigid and flexible printed circuit boards tin soldering in all apple designed rigid and flexible printed circuit boards cobalt in all apple designed batteries rare earth elements in all magnets read more on the expansion of recycled materials in our products read more about our efforts to shift to percent fiber based packaging read more about our water strategy and progress eliminate waste sent to landfill from our corporate facilities and our suppliers
A,13.6,1.1,6.4,6.1,certify all apple owned data centers to the alliance for water stewardship aws standard by increase supplier participation in the supplier clean water program prioritizing high water stress locations and driving participants to an average percent water reuse rate by target target corporate facilities waste diversion rate target read more about our water strategy and progress read more about our water strategy and progress read more about our zero waste program and progress achieved achieved recycled rare earth elements target zero waste to landfills at all established final assembly sites
A,13.6,1.1,6.4,6.1,maintained apple is our science based commitment to achieving carbon neutrality for our entire carbon footprint including transitioning our entire value chain to percent clean electricity we re committed to one day using only recycled or renewable materials in our products and packaging and to enhance material recovery we re committed to stewarding water resources and working to eliminate waste sent to landfills engagement and advocacyenvironmental initiativescontents appendixgreen bond impact reportdata environmental progress reportintroduction
A,13.6,1.1,6.4,6.1,environmental initiatives in this section overview apple apple journey approach design and materials electricity direct ghg emissions carbon removal resources approach product longevity material recovery water zero waste smarter chemistry approach mapping assessment innovation environmental progress reportengagement and advocacyintroduction contents appendixgreen bond impact reportdataenvironmental initiatives
A,13.6,1.1,6.4,6.1,overview environmental initiatives apple apple is our commitment to be carbon neutral for our entire carbon footprint our journey to is focused on first reducing our scope and greenhouse gas emissions by percent compared with and investing in high quality carbon removal solutions for the remaining emissions resources we aim to make durable long lasting products and enhance material recovery and we re committed to stewarding water resources and working to eliminate waste sent to landfills smarter chemistry through innovation and material selection we design our products to be safer for anyone who assembles uses or recycles them and to have less of an impact on the environment
A,13.6,1.1,6.4,6.1,design and materials electricity direct ghg emissions carbon removal product longevity material recovery water zero waste mapping assessment innovation engagement and advocacyintroduction contents appendixgreen bond impact reportdata environmental progress reportenvironmental initiatives
A,13.6,1.1,6.4,6.1,apple in this section apple journey approach design and materials electricity direct ghg emissions carbon removal environmental progress reportengagement and advocacyintroduction contents appendixgreen bond impact reportdataenvironmental initiatives
A,13.6,1.1,6.4,6.1,apple journey where we ve been launched supplier clean energy and energy efficiency programs established partnering with global suppliers to transition the energy used to manufacture apple products to renewable energy launched restore fund to advance nature based carbon removal projects activities of the material shipped in products came from recycled or renewable sources expanded our carbon neutral product lineup to apple watch series and mac mini introduced supplier commitments to abate at least of their facilitywide f ghg emissions in support of our apple goal where we re going use recycled cobalt in all apple designed batteries recycled tin soldering and recycled gold plating in all apple designed rigid and flexible printed circuit boards recycled rare earth elements in all magnets across all products to be carbon neutral for our entire carbon footprint by codified renewable energy mandate added to our supplier code of conduct applicable to all suppliers for the manufacturing of apple products transition to fiber based packaging by the end of goal goal apple carbon neutrality for our corporate operations and announced targets achieved renewable electricity generated or sourced for our corporate operations achieved introduced our first carbon neutral products in the apple watch lineup mt co e avoided f ghg emissions through our display and semiconductor suppliers abatement efforts engagement and advocacyintroduction contents appendixgreen bond impact reportdata environmental progress reportenvironmental initiatives
A,13.6,1.1,6.4,6.1,approach apple we re committed to our ambitious science based apple goal to reduce our collective scope and emissions upstream and downstream by percent before balancing the remaining emissions with high quality carbon removals to achieve this goal we re reducing emissions across our value chain and directing our efforts toward decarbonizing the largest sources of emissions we ve cut emissions across our value chain by more than percent since during the same period our revenue grew by more than percent
A,13.6,1.1,6.4,6.1,apple roadmap design and materials designing products and manufacturing processes to be less carbon intensive through thoughtful material selection increased material efficiency greater product energy efficiency the use of recycled and renewable materials in our products and packaging and enhanced material recovery read more on page carbon removal in parallel with our emissions reduction efforts scaling up investments in carbon removal projects including nature based solutions that can protect and restore ecosystems worldwide read more on page emissions reduction remaining footprint electricity increasing energy efficiency at our facilities and transitioning the electricity throughout our entire value chain including manufacturing and our customers product use to percent clean electricity by read more on page direct ghg emissions reducing direct greenhouse gas emissions across our facilities and supply chain through process innovation emissions abatement and shifting away from fossil fuels read more on page
A,13.6,1.1,6.4,6.1,we accelerated our progress with our transition to sourcing percent renewable electricity for our offices retail stores and data centers in and in we achieved carbon neutrality for our corporate emissions which we ve maintained annually decarbonizing our supply chain is a crucial component of our efforts we re driving progress by expanding our suppliers sourcing of renewable energy and increasing the use of recycled and renewable materials in manufacturing our products our initiatives emphasize achieving emissions reductions before applying high quality nature based credits our goal is consistent with the intergovernmental panel on climate change s ipcc recommendation for global carbon neutrality we re also committed to working toward reaching a percent reduction in emissions from our baseline by achieving deep decarbonization will require a collective global effort across industries and economies
